Year,County Name,Region,Age Group,Deaths
2007,Schenectady,ROS,25-34,15
2007,Schenectady,ROS,<1,22
2007,Schenectady,ROS,35-44,26
2007,Schenectady,ROS,45-54,92
2007,Schenectady,ROS,55-64,130
2007,Schenectady,ROS,65-74,208
2007,Schenectady,ROS,75-84,431
2007,Schenectady,ROS,85+,562
2007,Schenectady,ROS,Total,1506
2007,Schoharie,ROS,20-24,1
2007,Schoharie,ROS,<1,1
2007,Schoharie,ROS,25-34,4
2007,Schoharie,ROS,35-44,8
2007,Schoharie,ROS,45-54,18
2007,Schoharie,ROS,55-64,29
2007,Schoharie,ROS,65-74,52
2007,Schoharie,ROS,75-84,87
2007,Schoharie,ROS,85+,92
2007,Schoharie,ROS,Total,292
2007,Schuyler,ROS,1-9,1
2007,Schuyler,ROS,25-34,1
2007,Schuyler,ROS,35-44,1
2007,Schuyler,ROS,<1,2
2007,Schuyler,ROS,45-54,5
2007,Schuyler,ROS,55-64,25
2007,Schuyler,ROS,65-74,28
2007,Schuyler,ROS,75-84,39
2007,Schuyler,ROS,85+,56
2007,Schuyler,ROS,Total,158
2007,Seneca,ROS,25-34,1
2007,Seneca,ROS,20-24,3
2007,Seneca,ROS,35-44,4
2007,Seneca,ROS,45-54,18
2007,Seneca,ROS,55-64,40
2007,Seneca,ROS,65-74,56
2007,Seneca,ROS,75-84,97
2007,Seneca,ROS,85+,105
2007,Seneca,ROS,Total,324
2007,St Lawrence,ROS,1-9,1
2007,St Lawrence,ROS,10-19,6
2007,St Lawrence,ROS,20-24,7
2007,St Lawrence,ROS,<1,13
2007,St Lawrence,ROS,25-34,15
2007,St Lawrence,ROS,35-44,22
2007,St Lawrence,ROS,45-54,62
2007,St Lawrence,ROS,55-64,117
2007,St Lawrence,ROS,65-74,193
2007,St Lawrence,ROS,85+,289
2007,St Lawrence,ROS,75-84,348
2007,St Lawrence,ROS,Total,1073
2007,Steuben,ROS,1-9,4
2007,Steuben,ROS,10-19,6
2007,Steuben,ROS,20-24,8
2007,Steuben,ROS,<1,8
2007,Steuben,ROS,25-34,10
2007,Steuben,ROS,35-44,24
2007,Steuben,ROS,45-54,61
2007,Steuben,ROS,55-64,117
2007,Steuben,ROS,65-74,171
2007,Steuben,ROS,75-84,260
2007,Steuben,ROS,85+,340
2007,Steuben,ROS,Total,1009
2007,Suffolk,ROS,1-9,30
2007,Suffolk,ROS,10-19,59
2007,Suffolk,ROS,20-24,74
2007,Suffolk,ROS,<1,85
2007,Suffolk,ROS,25-34,159
2007,Suffolk,ROS,35-44,317
2007,Suffolk,ROS,45-54,700
2007,Suffolk,ROS,55-64,1127
2007,Suffolk,ROS,65-74,1668
2007,Suffolk,ROS,75-84,3132
2007,Suffolk,ROS,85+,3569
2007,Suffolk,ROS,Total,10920
2007,Sullivan,ROS,1-9,1
2007,Sullivan,ROS,10-19,2
2007,Sullivan,ROS,20-24,7
2007,Sullivan,ROS,<1,8
2007,Sullivan,ROS,25-34,13
2007,Sullivan,ROS,35-44,21
2007,Sullivan,ROS,45-54,70
2007,Sullivan,ROS,55-64,88
2007,Sullivan,ROS,65-74,121
2007,Sullivan,ROS,85+,179
2007,Sullivan,ROS,75-84,184
2007,Sullivan,ROS,Total,694
2007,Tioga,ROS,1-9,1
2007,Tioga,ROS,10-19,1
2007,Tioga,ROS,20-24,2
2007,Tioga,ROS,35-44,2
2007,Tioga,ROS,<1,4
2007,Tioga,ROS,25-34,8
2007,Tioga,ROS,45-54,26
2007,Tioga,ROS,55-64,61
2007,Tioga,ROS,65-74,89
2007,Tioga,ROS,75-84,114
2007,Tioga,ROS,85+,118
2007,Tioga,ROS,Total,426
2007,Tompkins,ROS,1-9,1
2007,Tompkins,ROS,20-24,2
2007,Tompkins,ROS,<1,3
2007,Tompkins,ROS,10-19,4
2007,Tompkins,ROS,25-34,8
2007,Tompkins,ROS,35-44,11
2007,Tompkins,ROS,45-54,31
2007,Tompkins,ROS,55-64,65
2007,Tompkins,ROS,65-74,84
2007,Tompkins,ROS,75-84,173
2007,Tompkins,ROS,85+,255
2007,Tompkins,ROS,Total,637
2007,Ulster,ROS,1-9,5
2007,Ulster,ROS,10-19,7
2007,Ulster,ROS,<1,7
2007,Ulster,ROS,20-24,10
2007,Ulster,ROS,25-34,17
2007,Ulster,ROS,35-44,50
2007,Ulster,ROS,45-54,111
2007,Ulster,ROS,55-64,182
2007,Ulster,ROS,65-74,252
2007,Ulster,ROS,75-84,448
2007,Ulster,ROS,85+,454
2007,Ulster,ROS,Total,1543
2007,Warren,ROS,1-9,3
2007,Warren,ROS,<1,5
2007,Warren,ROS,10-19,6
2007,Warren,ROS,25-34,10
2007,Warren,ROS,35-44,15
2007,Warren,ROS,45-54,41
2007,Warren,ROS,55-64,73
2007,Warren,ROS,65-74,94
2007,Warren,ROS,75-84,180
2007,Warren,ROS,85+,225
2007,Warren,ROS,Total,652
2007,Washington,ROS,1-9,1
2007,Washington,ROS,20-24,1
2007,Washington,ROS,25-34,3
2007,Washington,ROS,10-19,4
2007,Washington,ROS,<1,5
2007,Washington,ROS,35-44,14
2007,Washington,ROS,45-54,35
2007,Washington,ROS,55-64,65
2007,Washington,ROS,65-74,81
2007,Washington,ROS,75-84,149
2007,Washington,ROS,85+,177
2007,Washington,ROS,Total,535
2007,Wayne,ROS,10-19,1
2007,Wayne,ROS,20-24,6
2007,Wayne,ROS,<1,9
2007,Wayne,ROS,25-34,11
2007,Wayne,ROS,35-44,25
2007,Wayne,ROS,45-54,46
2007,Wayne,ROS,55-64,100
2007,Wayne,ROS,65-74,142
2007,Wayne,ROS,75-84,208
2007,Wayne,ROS,85+,234
2007,Wayne,ROS,Total,782
2007,Westchester,ROS,1-9,15
2007,Westchester,ROS,10-19,25
2007,Westchester,ROS,20-24,34
2007,Westchester,ROS,<1,58
2007,Westchester,ROS,25-34,64
2007,Westchester,ROS,35-44,164
2007,Westchester,ROS,45-54,371
2007,Westchester,ROS,55-64,633
2007,Westchester,ROS,65-74,956
2007,Westchester,ROS,75-84,1950
2007,Westchester,ROS,85+,2636
2007,Westchester,ROS,Total,6906
2007,Wyoming,ROS,1-9,1
2007,Wyoming,ROS,<1,1
2007,Wyoming,ROS,20-24,3
2007,Wyoming,ROS,10-19,5
2007,Wyoming,ROS,25-34,5
2007,Wyoming,ROS,35-44,12
2007,Wyoming,ROS,45-54,20
2007,Wyoming,ROS,55-64,44
2007,Wyoming,ROS,65-74,55
2007,Wyoming,ROS,75-84,97
2007,Wyoming,ROS,85+,112
2007,Wyoming,ROS,Total,355
2007,Yates,ROS,20-24,1
2007,Yates,ROS,10-19,2
2007,Yates,ROS,<1,2
2007,Yates,ROS,35-44,7
2007,Yates,ROS,45-54,15
2007,Yates,ROS,55-64,25
2007,Yates,ROS,65-74,40
2007,Yates,ROS,75-84,68
2007,Yates,ROS,85+,71
2007,Yates,ROS,Total,231
2008,Albany,ROS,1-9,4
2008,Albany,ROS,10-19,9
2008,Albany,ROS,20-24,15
2008,Albany,ROS,25-34,26
2008,Albany,ROS,<1,30
2008,Albany,ROS,35-44,59
2008,Albany,ROS,45-54,165
2008,Albany,ROS,55-64,283
2008,Albany,ROS,65-74,371
2008,Albany,ROS,75-84,790
2008,Albany,ROS,85+,943
2008,Albany,ROS,Total,2695
2008,Allegany,ROS,1-9,1
2008,Allegany,ROS,10-19,4
2008,Allegany,ROS,<1,4
2008,Allegany,ROS,25-34,7
2008,Allegany,ROS,35-44,11
2008,Allegany,ROS,45-54,20
2008,Allegany,ROS,55-64,45
2008,Allegany,ROS,65-74,84
2008,Allegany,ROS,75-84,111
2008,Allegany,ROS,85+,150
2008,Allegany,ROS,Total,437
2008,Bronx,NYC,1-9,32
2008,Bronx,NYC,10-19,43
2008,Bronx,NYC,20-24,79
2008,Bronx,NYC,<1,141
2008,Bronx,NYC,25-34,210
2008,Bronx,NYC,35-44,443
2008,Bronx,NYC,45-54,904
2008,Bronx,NYC,55-64,1329
2008,Bronx,NYC,65-74,1539
2008,Bronx,NYC,75-84,2032
2008,Bronx,NYC,85+,2327
2008,Bronx,NYC,Total,9079
2008,Broome,ROS,1-9,2
2008,Broome,ROS,20-24,6
2008,Broome,ROS,10-19,9
2008,Broome,ROS,<1,19
2008,Broome,ROS,25-34,20
2008,Broome,ROS,35-44,41
2008,Broome,ROS,45-54,117
2008,Broome,ROS,55-64,198
2008,Broome,ROS,65-74,296
2008,Broome,ROS,75-84,585
2008,Broome,ROS,85+,712
2008,Broome,ROS,Total,2005
2008,Cattaraugus,ROS,20-24,3
2008,Cattaraugus,ROS,1-9,4
2008,Cattaraugus,ROS,10-19,4
2008,Cattaraugus,ROS,25-34,5
2008,Cattaraugus,ROS,<1,7
2008,Cattaraugus,ROS,35-44,14
2008,Cattaraugus,ROS,45-54,55
2008,Cattaraugus,ROS,55-64,93
2008,Cattaraugus,ROS,65-74,137
2008,Cattaraugus,ROS,85+,219
2008,Cattaraugus,ROS,75-84,240
2008,Cattaraugus,ROS,Total,781
2008,Cayuga,ROS,10-19,2
2008,Cayuga,ROS,20-24,3
2008,Cayuga,ROS,25-34,7
2008,Cayuga,ROS,<1,7
2008,Cayuga,ROS,35-44,14
2008,Cayuga,ROS,45-54,37
2008,Cayuga,ROS,55-64,82
2008,Cayuga,ROS,65-74,103
2008,Cayuga,ROS,75-84,221
2008,Cayuga,ROS,85+,265
2008,Cayuga,ROS,Total,741
2008,Chautauqua,ROS,1-9,3
2008,Chautauqua,ROS,10-19,6
2008,Chautauqua,ROS,20-24,8
2008,Chautauqua,ROS,25-34,12
2008,Chautauqua,ROS,<1,16
2008,Chautauqua,ROS,35-44,24
2008,Chautauqua,ROS,45-54,81
2008,Chautauqua,ROS,55-64,130
2008,Chautauqua,ROS,65-74,220
2008,Chautauqua,ROS,75-84,434
2008,Chautauqua,ROS,85+,486
2008,Chautauqua,ROS,Total,1420
2008,Chemung,ROS,1-9,1
2008,Chemung,ROS,10-19,4
2008,Chemung,ROS,<1,5
2008,Chemung,ROS,20-24,7
2008,Chemung,ROS,25-34,10
2008,Chemung,ROS,35-44,16
2008,Chemung,ROS,45-54,63
2008,Chemung,ROS,55-64,98
2008,Chemung,ROS,65-74,150
2008,Chemung,ROS,75-84,297
2008,Chemung,ROS,85+,345
2008,Chemung,ROS,Total,996
2008,Chenango,ROS,1-9,1
2008,Chenango,ROS,10-19,2
2008,Chenango,ROS,<1,3
2008,Chenango,ROS,20-24,4
2008,Chenango,ROS,25-34,4
2008,Chenango,ROS,35-44,10
2008,Chenango,ROS,45-54,33
2008,Chenango,ROS,55-64,53
2008,Chenango,ROS,65-74,95
2008,Chenango,ROS,75-84,145
2008,Chenango,ROS,85+,177
2008,Chenango,ROS,Total,527
2008,Clinton,ROS,10-19,2
2008,Clinton,ROS,25-34,4
2008,Clinton,ROS,20-24,6
2008,Clinton,ROS,<1,6
2008,Clinton,ROS,35-44,24
2008,Clinton,ROS,45-54,26
2008,Clinton,ROS,55-64,79
2008,Clinton,ROS,65-74,119
2008,Clinton,ROS,75-84,178
2008,Clinton,ROS,85+,194
2008,Clinton,ROS,Total,638
2008,Columbia,ROS,20-24,2
2008,Columbia,ROS,10-19,4
2008,Columbia,ROS,<1,5
2008,Columbia,ROS,25-34,8
2008,Columbia,ROS,35-44,17
2008,Columbia,ROS,45-54,37
2008,Columbia,ROS,55-64,73
2008,Columbia,ROS,65-74,112
2008,Columbia,ROS,75-84,164
2008,Columbia,ROS,85+,211
2008,Columbia,ROS,Total,633
2008,Cortland,ROS,10-19,1
2008,Cortland,ROS,20-24,1
2008,Cortland,ROS,<1,1
2008,Cortland,ROS,1-9,3
2008,Cortland,ROS,25-34,5
2008,Cortland,ROS,35-44,8
2008,Cortland,ROS,45-54,16
2008,Cortland,ROS,55-64,49
2008,Cortland,ROS,65-74,81
2008,Cortland,ROS,75-84,103
2008,Cortland,ROS,85+,167
2008,Cortland,ROS,Total,435
2008,Delaware,ROS,20-24,2
2008,Delaware,ROS,25-34,3
2008,Delaware,ROS,<1,3
2008,Delaware,ROS,10-19,4
2008,Delaware,ROS,35-44,7
2008,Delaware,ROS,45-54,33
2008,Delaware,ROS,55-64,53
2008,Delaware,ROS,65-74,104
2008,Delaware,ROS,75-84,144
2008,Delaware,ROS,85+,171
2008,Delaware,ROS,Total,524
2008,Dutchess,ROS,1-9,2
2008,Dutchess,ROS,20-24,14
2008,Dutchess,ROS,<1,14
2008,Dutchess,ROS,10-19,15
2008,Dutchess,ROS,25-34,18
2008,Dutchess,ROS,35-44,50
2008,Dutchess,ROS,45-54,136
2008,Dutchess,ROS,55-64,249
2008,Dutchess,ROS,65-74,337
2008,Dutchess,ROS,75-84,608
2008,Dutchess,ROS,85+,711
2008,Dutchess,ROS,Total,2154
2008,Erie,ROS,1-9,21
2008,Erie,ROS,10-19,39
2008,Erie,ROS,20-24,50
2008,Erie,ROS,<1,72
2008,Erie,ROS,25-34,101
2008,Erie,ROS,35-44,212
2008,Erie,ROS,45-54,570
2008,Erie,ROS,55-64,992
2008,Erie,ROS,65-74,1427
2008,Erie,ROS,75-84,2762
2008,Erie,ROS,85+,3193
2008,Erie,ROS,Total,9439
2008,Essex,ROS,10-19,1
2008,Essex,ROS,25-34,1
2008,Essex,ROS,1-9,2
2008,Essex,ROS,20-24,2
2008,Essex,ROS,<1,2
2008,Essex,ROS,45-54,10
2008,Essex,ROS,35-44,13
2008,Essex,ROS,55-64,44
2008,Essex,ROS,65-74,68
2008,Essex,ROS,85+,135
2008,Essex,ROS,75-84,137
2008,Essex,ROS,Total,415
2008,Franklin,ROS,1-9,1
2008,Franklin,ROS,20-24,2
2008,Franklin,ROS,<1,2
2008,Franklin,ROS,25-34,5
2008,Franklin,ROS,35-44,18
2008,Franklin,ROS,45-54,26
2008,Franklin,ROS,55-64,66
2008,Franklin,ROS,65-74,73
2008,Franklin,ROS,85+,127
2008,Franklin,ROS,75-84,133
2008,Franklin,ROS,Total,453
2008,Fulton,ROS,1-9,1
2008,Fulton,ROS,20-24,1
2008,Fulton,ROS,25-34,1
2008,Fulton,ROS,<1,3
2008,Fulton,ROS,35-44,13
2008,Fulton,ROS,45-54,41
2008,Fulton,ROS,55-64,70
2008,Fulton,ROS,65-74,95
2008,Fulton,ROS,75-84,157
2008,Fulton,ROS,85+,187
2008,Fulton,ROS,Total,569
2008,Genesee,ROS,1-9,1
2008,Genesee,ROS,25-34,2
2008,Genesee,ROS,<1,3
2008,Genesee,ROS,10-19,4
2008,Genesee,ROS,20-24,5
2008,Genesee,ROS,35-44,9
2008,Genesee,ROS,45-54,34
2008,Genesee,ROS,55-64,60
2008,Genesee,ROS,65-74,97
2008,Genesee,ROS,75-84,194
2008,Genesee,ROS,85+,244
2008,Genesee,ROS,Total,653
2008,Greene,ROS,25-34,1
2008,Greene,ROS,<1,1
2008,Greene,ROS,10-19,2
2008,Greene,ROS,20-24,3
2008,Greene,ROS,35-44,10
2008,Greene,ROS,45-54,32
2008,Greene,ROS,55-64,71
2008,Greene,ROS,65-74,99
2008,Greene,ROS,75-84,132
2008,Greene,ROS,85+,167
2008,Greene,ROS,Total,518
2008,Hamilton,ROS,35-44,3
2008,Hamilton,ROS,45-54,4
2008,Hamilton,ROS,55-64,8
2008,Hamilton,ROS,65-74,12
2008,Hamilton,ROS,75-84,14
2008,Hamilton,ROS,85+,22
2008,Hamilton,ROS,Total,63
2008,Herkimer,ROS,1-9,1
2008,Herkimer,ROS,10-19,1
2008,Herkimer,ROS,<1,5
2008,Herkimer,ROS,20-24,8
2008,Herkimer,ROS,25-34,9
2008,Herkimer,ROS,35-44,9
2008,Herkimer,ROS,45-54,31
2008,Herkimer,ROS,55-64,68
2008,Herkimer,ROS,65-74,101
2008,Herkimer,ROS,75-84,170
2008,Herkimer,ROS,85+,245
2008,Herkimer,ROS,Total,648
2008,Jefferson,ROS,1-9,2
2008,Jefferson,ROS,20-24,5
2008,Jefferson,ROS,10-19,6
2008,Jefferson,ROS,25-34,9
2008,Jefferson,ROS,<1,13
2008,Jefferson,ROS,35-44,19
2008,Jefferson,ROS,45-54,45
2008,Jefferson,ROS,55-64,81
2008,Jefferson,ROS,65-74,136
2008,Jefferson,ROS,75-84,251
2008,Jefferson,ROS,85+,282
2008,Jefferson,ROS,Total,849
2008,Kings,NYC,1-9,45
2008,Kings,NYC,10-19,117
2008,Kings,NYC,20-24,125
2008,Kings,NYC,<1,223
2008,Kings,NYC,25-34,381
2008,Kings,NYC,35-44,549
2008,Kings,NYC,45-54,1390
2008,Kings,NYC,55-64,2177
2008,Kings,NYC,65-74,2664
2008,Kings,NYC,75-84,3966
2008,Kings,NYC,85+,4551
2008,Kings,NYC,Total,16188
2008,Lewis,ROS,<1,1
2008,Lewis,ROS,10-19,3
2008,Lewis,ROS,25-34,3
2008,Lewis,ROS,35-44,4
2008,Lewis,ROS,45-54,8
2008,Lewis,ROS,55-64,24
2008,Lewis,ROS,65-74,36
2008,Lewis,ROS,75-84,70
2008,Lewis,ROS,85+,77
2008,Lewis,ROS,Total,226
2008,Livingston,ROS,20-24,1
2008,Livingston,ROS,1-9,2
2008,Livingston,ROS,<1,2
2008,Livingston,ROS,25-34,4
2008,Livingston,ROS,35-44,7
2008,Livingston,ROS,45-54,40
2008,Livingston,ROS,55-64,63
2008,Livingston,ROS,65-74,88
2008,Livingston,ROS,75-84,132
2008,Livingston,ROS,85+,185
2008,Livingston,ROS,Total,524
2008,Madison,ROS,<1,2
2008,Madison,ROS,1-9,3
2008,Madison,ROS,20-24,3
2008,Madison,ROS,25-34,3
2008,Madison,ROS,10-19,5
2008,Madison,ROS,35-44,13
2008,Madison,ROS,45-54,27
2008,Madison,ROS,55-64,64
2008,Madison,ROS,65-74,99
2008,Madison,ROS,75-84,168
2008,Madison,ROS,85+,189
2008,Madison,ROS,Total,576
2008,Monroe,ROS,1-9,17
2008,Monroe,ROS,10-19,28
2008,Monroe,ROS,20-24,34
2008,Monroe,ROS,<1,66
2008,Monroe,ROS,25-34,77
2008,Monroe,ROS,35-44,141
2008,Monroe,ROS,45-54,364
2008,Monroe,ROS,55-64,631
2008,Monroe,ROS,65-74,841
2008,Monroe,ROS,75-84,1728
2008,Monroe,ROS,85+,2396
2008,Monroe,ROS,Total,6323
2008,Montgomery,ROS,1-9,1
2008,Montgomery,ROS,20-24,1
2008,Montgomery,ROS,10-19,2
2008,Montgomery,ROS,<1,6
2008,Montgomery,ROS,25-34,8
2008,Montgomery,ROS,35-44,13
2008,Montgomery,ROS,45-54,29
2008,Montgomery,ROS,55-64,57
2008,Montgomery,ROS,65-74,76
2008,Montgomery,ROS,75-84,166
2008,Montgomery,ROS,85+,243
2008,Montgomery,ROS,Total,602
2008,Nassau,ROS,1-9,19
2008,Nassau,ROS,10-19,41
2008,Nassau,ROS,20-24,59
2008,Nassau,ROS,<1,81
2008,Nassau,ROS,25-34,104
2008,Nassau,ROS,35-44,216
2008,Nassau,ROS,45-54,573
2008,Nassau,ROS,55-64,992
2008,Nassau,ROS,65-74,1446
2008,Nassau,ROS,75-84,3168
2008,Nassau,ROS,85+,4164
2008,Nassau,ROS,Total,10863
2008,New York,NYC,1-9,17
2008,New York,NYC,10-19,25
2008,New York,NYC,20-24,51
2008,New York,NYC,<1,95
2008,New York,NYC,25-34,133
2008,New York,NYC,35-44,352
2008,New York,NYC,45-54,779
2008,New York,NYC,55-64,1290
2008,New York,NYC,65-74,1719
2008,New York,NYC,75-84,2398
2008,New York,NYC,85+,3342
2008,New York,NYC,Total,10201
2008,Niagara,ROS,10-19,7
2008,Niagara,ROS,1-9,8
2008,Niagara,ROS,20-24,12
2008,Niagara,ROS,<1,15
2008,Niagara,ROS,25-34,30
2008,Niagara,ROS,35-44,61
2008,Niagara,ROS,45-54,150
2008,Niagara,ROS,55-64,223
2008,Niagara,ROS,65-74,359
2008,Niagara,ROS,75-84,624
2008,Niagara,ROS,85+,744
2008,Niagara,ROS,Total,2233
2008,Oneida,ROS,1-9,3
2008,Oneida,ROS,10-19,6
2008,Oneida,ROS,20-24,10
2008,Oneida,ROS,<1,19
2008,Oneida,ROS,25-34,21
2008,Oneida,ROS,35-44,63
2008,Oneida,ROS,45-54,138
2008,Oneida,ROS,55-64,228
2008,Oneida,ROS,65-74,380
2008,Oneida,ROS,75-84,690
2008,Oneida,ROS,85+,889
2008,Oneida,ROS,Total,2447
2008,Onondaga,ROS,1-9,11
2008,Onondaga,ROS,20-24,24
2008,Onondaga,ROS,10-19,26
2008,Onondaga,ROS,<1,43
2008,Onondaga,ROS,25-34,44
2008,Onondaga,ROS,35-44,88
2008,Onondaga,ROS,45-54,253
2008,Onondaga,ROS,55-64,406
2008,Onondaga,ROS,65-74,603
2008,Onondaga,ROS,75-84,1154
2008,Onondaga,ROS,85+,1402
2008,Onondaga,ROS,Total,4054
2008,Ontario,ROS,1-9,3
2008,Ontario,ROS,20-24,6
2008,Ontario,ROS,<1,6
2008,Ontario,ROS,25-34,9
2008,Ontario,ROS,35-44,19
2008,Ontario,ROS,45-54,49
2008,Ontario,ROS,55-64,120
2008,Ontario,ROS,65-74,165
2008,Ontario,ROS,75-84,272
2008,Ontario,ROS,85+,340
2008,Ontario,ROS,Total,989
2008,Orange,ROS,1-9,8
2008,Orange,ROS,20-24,17
2008,Orange,ROS,10-19,22
2008,Orange,ROS,<1,24
2008,Orange,ROS,25-34,39
2008,Orange,ROS,35-44,72
2008,Orange,ROS,45-54,177
2008,Orange,ROS,55-64,316
2008,Orange,ROS,65-74,394
2008,Orange,ROS,75-84,686
2008,Orange,ROS,85+,741
2008,Orange,ROS,Total,2496
2008,Orleans,ROS,1-9,1
2008,Orleans,ROS,<1,2
2008,Orleans,ROS,20-24,4
2008,Orleans,ROS,25-34,4
2008,Orleans,ROS,10-19,5
2008,Orleans,ROS,35-44,9
2008,Orleans,ROS,45-54,23
2008,Orleans,ROS,55-64,43
2008,Orleans,ROS,65-74,70
2008,Orleans,ROS,75-84,103
2008,Orleans,ROS,85+,127
2008,Orleans,ROS,Total,391
2008,Oswego,ROS,1-9,5
2008,Oswego,ROS,10-19,6
2008,Oswego,ROS,20-24,6
2008,Oswego,ROS,25-34,6
2008,Oswego,ROS,<1,7
2008,Oswego,ROS,35-44,28
2008,Oswego,ROS,45-54,57
2008,Oswego,ROS,55-64,117
2008,Oswego,ROS,65-74,188
2008,Oswego,ROS,75-84,279
2008,Oswego,ROS,85+,309
2008,Oswego,ROS,Total,1008
2008,Otsego,ROS,10-19,1
2008,Otsego,ROS,<1,1
2008,Otsego,ROS,1-9,2
2008,Otsego,ROS,20-24,3
2008,Otsego,ROS,25-34,5
2008,Otsego,ROS,35-44,10
2008,Otsego,ROS,45-54,33
2008,Otsego,ROS,55-64,72
2008,Otsego,ROS,65-74,85
2008,Otsego,ROS,75-84,137
2008,Otsego,ROS,85+,213
2008,Otsego,ROS,Total,562
2008,Putnam,ROS,1-9,1
2008,Putnam,ROS,20-24,1
2008,Putnam,ROS,10-19,2
2008,Putnam,ROS,<1,4
2008,Putnam,ROS,25-34,11
2008,Putnam,ROS,35-44,17
2008,Putnam,ROS,45-54,31
2008,Putnam,ROS,55-64,70
2008,Putnam,ROS,65-74,92
2008,Putnam,ROS,75-84,166
2008,Putnam,ROS,85+,229
2008,Putnam,ROS,Total,624
2008,Queens,NYC,1-9,39
2008,Queens,NYC,10-19,52
2008,Queens,NYC,20-24,76
2008,Queens,NYC,<1,141
2008,Queens,NYC,25-34,226
2008,Queens,NYC,35-44,394
2008,Queens,NYC,45-54,948
2008,Queens,NYC,55-64,1559
2008,Queens,NYC,65-74,2167
2008,Queens,NYC,75-84,3735
2008,Queens,NYC,85+,4751
2008,Queens,NYC,Total,14088
2008,Rensselaer,ROS,1-9,1
2008,Rensselaer,ROS,10-19,4
2008,Rensselaer,ROS,20-24,5
2008,Rensselaer,ROS,25-34,8
2008,Rensselaer,ROS,<1,13
2008,Rensselaer,ROS,35-44,30
2008,Rensselaer,ROS,45-54,92
2008,Rensselaer,ROS,55-64,150
2008,Rensselaer,ROS,65-74,239
2008,Rensselaer,ROS,75-84,395
2008,Rensselaer,ROS,85+,486
2008,Rensselaer,ROS,Total,1423
2008,Richmond,NYC,1-9,8
2008,Richmond,NYC,10-19,16
2008,Richmond,NYC,<1,20
2008,Richmond,NYC,20-24,27
2008,Richmond,NYC,25-34,41
2008,Richmond,NYC,35-44,98
2008,Richmond,NYC,45-54,267
2008,Richmond,NYC,55-64,439
2008,Richmond,NYC,65-74,566
2008,Richmond,NYC,75-84,951
2008,Richmond,NYC,85+,1077
2008,Richmond,NYC,Total,3510
2008,Rockland,ROS,1-9,5
2008,Rockland,ROS,20-24,9
2008,Rockland,ROS,10-19,11
2008,Rockland,ROS,25-34,17
2008,Rockland,ROS,<1,22
2008,Rockland,ROS,35-44,41
2008,Rockland,ROS,45-54,105
2008,Rockland,ROS,55-64,217
2008,Rockland,ROS,65-74,318
2008,Rockland,ROS,75-84,518
2008,Rockland,ROS,85+,687
2008,Rockland,ROS,Total,1950
2008,Saratoga,ROS,10-19,6
2008,Saratoga,ROS,20-24,6
2008,Saratoga,ROS,1-9,7
2008,Saratoga,ROS,<1,7
2008,Saratoga,ROS,25-34,15
2008,Saratoga,ROS,35-44,51
2008,Saratoga,ROS,45-54,99
2008,Saratoga,ROS,55-64,165
2008,Saratoga,ROS,65-74,274
2008,Saratoga,ROS,75-84,414
2008,Saratoga,ROS,85+,519
2008,Saratoga,ROS,Total,1563
2008,Schenectady,ROS,1-9,2
2008,Schenectady,ROS,10-19,6
2008,Schenectady,ROS,<1,7
2008,Schenectady,ROS,20-24,8
2008,Schenectady,ROS,25-34,12
2008,Schenectady,ROS,35-44,41
2008,Schenectady,ROS,45-54,76
2008,Schenectady,ROS,55-64,152
2008,Schenectady,ROS,65-74,203
2008,Schenectady,ROS,75-84,411
2008,Schenectady,ROS,85+,555
2008,Schenectady,ROS,Total,1473
2008,Schoharie,ROS,1-9,1
2008,Schoharie,ROS,10-19,1
2008,Schoharie,ROS,25-34,2
2008,Schoharie,ROS,35-44,3
2008,Schoharie,ROS,<1,3
2008,Schoharie,ROS,45-54,18
2008,Schoharie,ROS,55-64,27
2008,Schoharie,ROS,65-74,40
2008,Schoharie,ROS,75-84,61
2008,Schoharie,ROS,85+,84
2008,Schoharie,ROS,Total,240
2008,Schuyler,ROS,10-19,1
2008,Schuyler,ROS,<1,1
2008,Schuyler,ROS,20-24,2
2008,Schuyler,ROS,25-34,2
2008,Schuyler,ROS,35-44,2
2008,Schuyler,ROS,45-54,13
2008,Schuyler,ROS,55-64,17
2008,Schuyler,ROS,65-74,35
2008,Schuyler,ROS,75-84,54
2008,Schuyler,ROS,85+,56
2008,Schuyler,ROS,Total,183
2008,Seneca,ROS,10-19,2
2008,Seneca,ROS,20-24,2
2008,Seneca,ROS,25-34,2
2008,Seneca,ROS,<1,2
2008,Seneca,ROS,35-44,9
2008,Seneca,ROS,45-54,15
2008,Seneca,ROS,55-64,31
2008,Seneca,ROS,65-74,51
2008,Seneca,ROS,75-84,104
2008,Seneca,ROS,85+,104
2008,Seneca,ROS,Total,322
2008,St Lawrence,ROS,10-19,3
2008,St Lawrence,ROS,1-9,6
2008,St Lawrence,ROS,20-24,6
2008,St Lawrence,ROS,25-34,13
2008,St Lawrence,ROS,35-44,27
2008,St Lawrence,ROS,45-54,79
2008,St Lawrence,ROS,55-64,146
2008,St Lawrence,ROS,65-74,156
2008,St Lawrence,ROS,85+,308
2008,St Lawrence,ROS,75-84,311
2008,St Lawrence,ROS,Total,1055
2008,Steuben,ROS,1-9,2
2008,Steuben,ROS,10-19,5
2008,Steuben,ROS,20-24,6
2008,Steuben,ROS,<1,6
2008,Steuben,ROS,25-34,10
2008,Steuben,ROS,35-44,26
